Connector Name,Pin Name,Pin Name nunique,Pin Name count,Connector PartNumber,Pin PreferredSignal,Signal Name,check_signal
TO_161_RH_(169),2,1,1,90980-12326,SLD_DRN_S_MGR_102,SLD_DRN_S_MGR_102,1
TO_161_RH_(169),3,1,1,90980-12326,SLD_S_MGR_005,SLD_S_MGR_005,1
TO_161_RH_(169),4,1,1,90980-12326,SLD_S_MGR_006,SLD_S_MGR_006,1
TO_161_RH_(169),5,1,1,90980-12326,SLD_S_MGR_007,SLD_S_MGR_007,1
TO_161_RH_(169),6,1,1,90980-12326,SLD_S_MGR_008,SLD_S_MGR_008,1
TO_161_RH_(169),7,1,1,90980-12326,SLD_S_MGR_009,SLD_S_MGR_009,1
TO_161_RH_(169),8,1,1,90980-12326,EQ_HV_ECU-HV_RMT,EQ_HV_ECU-HV_RMT,1
TO_161_RH_(169),9,1,1,90980-12326,EQ_HV_ECU-HV_RMTG,EQ_HV_ECU-HV_RMTG,1
TO_161_RH_(169),10,1,1,90980-12326,S_MGR_010,S_MGR_010,1
TO_161_RH_(169),11,1,1,90980-12326,S_MGR_011,S_MGR_011,1
TO_161_RH_(169),12,1,1,90980-12326,na,na,2
TO_161_RH_(169),13,1,1,90980-12326,na,na,2
TO_169_(161_RH),1,1,1,KANGO-12326,SLD_S_MGR_004,SLD_S_MGR_004,1
TO_169_(161_RH),2,1,1,KANGO-12326,SLD_DRN_S_MGR_102,SLD_DRN_S_MGR_102,1
TO_169_(161_RH),3,1,1,KANGO-12326,SLD_S_MGR_005,SLD_S_MGR_005,1
TO_169_(161_RH),4,1,1,KANGO-12326,SLD_S_MGR_006,SLD_S_MGR_006,1
TO_169_(161_RH),5,1,1,KANGO-12326,SLD_S_MGR_007,SLD_S_MGR_007,1
TO_169_(161_RH),6,1,1,KANGO-12326,SLD_S_MGR_008,SLD_S_MGR_008,1
TO_169_(161_RH),7,1,1,KANGO-12326,SLD_S_MGR_009,SLD_S_MGR_009,1
TO_169_(161_RH),8,1,1,KANGO-12326,EQ_HV_ECU-HV_RMT,EQ_HV_ECU-HV_RMT,1
TO_169_(161_RH),9,1,1,KANGO-12326,EQ_HV_ECU-HV_RMTG,EQ_HV_ECU-HV_RMTG,1
TO_169_(161_RH),10,1,1,KANGO-12326,S_MGR_010,S_MGR_010,1
TO_169_(161_RH),11,1,1,KANGO-12326,S_MGR_011,S_MGR_011,1
TO_169_(161_RH),12,1,1,KANGO-12326,na,na,2
TO_169_(161_RH),13,1,1,KANGO-12326,na,na,2
TO_171_(141_LH),1,1,1,,EQ_FUL_DISP_IN_MIR_CBPLUS,EQ_FUL_DISP_IN_MIR_CBPLUS,1
TO_171_(141_LH),2,1,1,,EQ_FUL_DISP_IN_MIR_CGND,EQ_FUL_DISP_IN_MIR_CGND,1
TO_171_(141_LH),3,1,1,,EQ_FUL_DISP_IN_MIR_CV-,EQ_FUL_DISP_IN_MIR_CV-,1
TO_171_(141_LH),4,1,1,,EQ_FUL_DISP_IN_MIR_CVPLUS,EQ_FUL_DISP_IN_MIR_CVPLUS,1
TO_171_(141_LH),5,1,1,,EQ_FUL_DISP_IN_MIR_E1,EQ_FUL_DISP_IN_MIR_E1,1
TO_171_(141_LH),6,1,1,,na,MCB6512,0
TO_171_(141_LH),7,1,1,,na,MCB6511,0
TO_171_(141_LH),8,1,1,,na,MCB6513,0
TO_171_(141_LH),9,1,1,,na,MCB6514,0
TO_171_(141_LH),10,1,1,,na,MCB6515,0
TO_171_(141_LH),11,1,1,,EMB_S_DMC_003,EMB_S_DMC_003,1
TO_171_(141_LH),12,1,1,,EMB_S_DMC_004,EMB_S_DMC_004,1
TO_171_(141_LH),13,1,1,,EMB_S_DMC_005,EMB_S_DMC_005,1
TO_171_(141_LH),14,1,1,,EMB_S_DMC_006,EMB_S_DMC_006,1
TO_171_(141_LH),15,1,1,,EMB_S_DMC_007,EMB_S_DMC_007,1
TO_171_(141_LH),16,1,1,,EQ_F:ECU-IGP_NO.3_L,EQ_F:ECU-IGP_NO.3_L,1
TO_171_(141_LH),17,1,1,,CANFD_DS_BUS_LO,CANFD_DS_BUS_LO,1
TO_171_(141_LH),18,1,1,,CANFD_DS_BUS_HI,CANFD_DS_BUS_HI,1
TO_171_(141_LH),19,1,1,,CANFD_DS_LOCAL1_BUS_HI,CANFD_DS_LOCAL1_BUS_HI,1
TO_171_(141_LH),20,1,1,,CANFD_DS_LOCAL1_BUS_LO,CANFD_DS_LOCAL1_BUS_LO,1
TO_171_(141_LH),21,1,1,,na,na,2
TO_171_(141_LH),22,1,1,,na,na,2
TO_171_(141_LH),23,1,1,,na,na,2
TO_171_(141_LH),24,1,1,,na,na,2
TO_171_(141_LH),25,1,1,,na,na,2
TO_171_(141_LH),26,1,1,,na,na,2
TO_171_(141_LH),27,1,1,,na,na,2
TO_171_(141_LH),28,1,1,,na,na,2
TO_171_(141_LH),29,1,1,,EMB_S_DRIVE_REC-21CY_013,EMB_S_DRIVE_REC-21CY_013,1
TO_171_(141_LH),30,1,1,,EMB_DRN_S_DRIVE_REC-21CY_104,EMB_DRN_S_DRIVE_REC-21CY_104,1
TO_171_(141_LH),31,1,1,,EMB_S_DRIVE_REC-21CY_014,EMB_S_DRIVE_REC-21CY_014,1
TO_171_(141_LH),32,1,1,,SLD_S_TSS3_003,SLD_S_TSS3_003,1
TO_171_(141_LH),33,1,1,,SLD_S_TSS3_004,SLD_S_TSS3_004,1
TO_171_(141_LH),34,1,1,,SLD_DRN_S_TSS3_101,SLD_DRN_S_TSS3_101,1
TO_171_(141_LH),35,1,1,,EQ_F:ECU-IGR_NO.3_L,EQ_F:ECU-IGR_NO.3_L,1
TO_171_(141_LH),36,1,1,,na,na,2
TO_171_(141_LH),37,1,1,,na,S_SEC_ALARM_005,0
TO_171_(141_LH),38,1,1,,EQ_F:PANEL_L,EQ_F:PANEL_L,1
TO_171_(141_LH),39,1,1,,CANFD_DS_BUS_LO,CANFD_DS_BUS_LO,1
TO_171_(141_LH),40,1,1,,CANFD_DS_BUS_HI,CANFD_DS_BUS_HI,1
TO_171_(141_LH),41,1,1,,CAN_I_BUS_HI,CAN_I_BUS_HI,1
TO_171_(141_LH),42,1,1,,CAN_I_BUS_LO,CAN_I_BUS_LO,1
TO_171_(141_LH),43,1,1,,TW_S_SOLAR_ECU_004,TW_S_SOLAR_ECU_004,1
TO_171_(141_LH),44,1,1,,TW_S_SOLAR_ECU_005,TW_S_SOLAR_ECU_005,1
TO_171_(141_LH),45,1,1,,TW_S_SOLAR_ECU_006,TW_S_SOLAR_ECU_006,1
TO_171_(141_LH),46,1,1,,TW_S_SOLAR_ECU_007,TW_S_SOLAR_ECU_007,1
TO_171_(141_LH),47,1,1,,TW_S_DMC_001,TW_S_DMC_001,1
TO_171_(141_LH),48,1,1,,TW_S_DMC_002,TW_S_DMC_002,1
TO_171_(141_LH),49,1,1,,EQ_BODY_ECU_ILE,EQ_BODY_ECU_ILE,1
TO_171_(141_LH),50,1,1,,EQ_BODY_ECU_LIN4,EQ_BODY_ECU_LIN4,1
TO_171_(141_LH),51,1,1,,EQ_CERTIFICATION_ECU_IND,EQ_CERTIFICATION_ECU_IND,1
TO_171_(141_LH),52,1,1,,EQ_DCM_IND1,EQ_DCM_IND1,1
TO_171_(141_LH),53,1,1,,EQ_DCM_IND2,EQ_DCM_IND2,1
TO_171_(141_LH),54,1,1,,EQ_DCM_SIG-,EQ_DCM_SIG-,1
TO_171_(141_LH),55,1,1,,EQ_DCM_SIG1,EQ_DCM_SIG1,1
TO_171_(141_LH),56,1,1,,EQ_F:ECU-B_NO.2_L,EQ_F:ECU-B_NO.2_L,1
TO_171_(141_LH),57,1,1,,na,MCB1209,0
TO_171_(141_LH),58,1,1,,na,MCB1210,0
TO_171_(141_LH),59,1,1,,CANFD_DS_LOCAL3_BUS_HI,CANFD_DS_LOCAL3_BUS_HI,1
TO_171_(141_LH),63,1,1,,EQ_PDB_DOM2,EQ_PDB_DOM2,1
TO_171_(141_LH),64,1,1,,CANFD_DS_LOCAL3_BUS_LO,CANFD_DS_LOCAL3_BUS_LO,1
TO_171_(141_LH),65,1,1,,GND_EC_MIR-W/GDO_E,GND_EC_MIR-W/GDO_E,1
TO_171_(141_LH),66,1,1,,S_21CY_TOYOTA_T2-T1_040,S_21CY_TOYOTA_T2-T1_040,1
TO_171_(141_LH),67,1,1,,S_21CY_TOYOTA_T2-T1_041,S_21CY_TOYOTA_T2-T1_041,1
TO_171_(141_LH),68,1,1,,S_DRIVE_REC-21CY_016,S_DRIVE_REC-21CY_016,1
TO_171_(141_LH),69,1,1,,S_TSS3_019,S_TSS3_019,1
TO_183_(161_LH),1,1,1,90980-12372,TW_S_CLEARANCE_SNR_014,TW_S_CLEARANCE_SNR_014,1
TO_183_(161_LH),2,1,1,90980-12372,TW_S_CLEARANCE_SNR_015,TW_S_CLEARANCE_SNR_015,1
TO_183_(161_LH),3,1,1,90980-12372,TW_S_CLEARANCE_SNR_020,TW_S_CLEARANCE_SNR_020,1
TO_183_(161_LH),4,1,1,90980-12372,TW_S_CLEARANCE_SNR_021,TW_S_CLEARANCE_SNR_021,1
TO_183_(161_LH),5,1,1,90980-12372,EQ_F:ECU-B_NO.2_L,EQ_F:ECU-B_NO.2_L,1
TO_183_(161_LH),6,1,1,90980-12372,GND_100V_OUTLET_CONSOLE-OTHER_E,GND_100V_OUTLET_CONSOLE-OTHER_E,1
TO_183_(161_LH),7,1,1,90980-12372,GND_B/DR_OPNR_SW_E,GND_B/DR_OPNR_SW_E,1
TO_183_(161_LH),8,1,1,90980-12372,S_BODY_ECU_EX_LP_011,S_BODY_ECU_EX_LP_011,1
TO_183_(161_LH),9,1,1,90980-12372,S_CLEARANCE_SNR_013,S_CLEARANCE_SNR_013,1
TO_183_(161_LH),10,1,1,90980-12372,S_CLEARANCE_SNR_019,S_CLEARANCE_SNR_019,1
TO_183_(161_LH),11,1,1,90980-12372,S_PBD_001,S_PBD_001,1
TO_183_(161_LH),12,1,1,90980-12372,na,na,2
TO_183_(161_LH),13,1,1,90980-12372,na,na,2
TO_183_(161_LH),14,1,1,90980-12372,na,na,2
TO_183_(161_LH),15,1,1,90980-12372,na,na,2
TO_183_(161_LH),16,1,1,90980-12372,na,na,2
TO_183_(161_LH),17,1,1,90980-12372,na,na,2
TO_183_(161_LH),18,1,1,90980-12372,na,na,2
TO_183_(161_LH),19,1,1,90980-12372,na,na,2
TO_183_(161_LH),20,1,1,90980-12372,na,na,2
TO_183_(161_LH),21,1,1,90980-12372,na,na,2
TO_183_(161_LH),22,1,1,90980-12372,na,na,2
TO_184_(161_LH),1,1,1,,EMB_S_PVM_APP-21CY_002,EMB_S_PVM_APP-21CY_002,1
TO_184_(161_LH),2,1,1,,EMB_S_PVM_APP-21CY_003,EMB_S_PVM_APP-21CY_003,1
TO_184_(161_LH),3,1,1,,EMB_S_PVM_APP-21CY_004,EMB_S_PVM_APP-21CY_004,1
TO_184_(161_LH),4,1,1,,na,MCB6517,0
TO_184_(161_LH),5,1,1,,na,MCB6516,0
TO_184_(161_LH),6,1,1,,SLD_S_21CY_TOYOTA_T2-T1_059,SLD_S_21CY_TOYOTA_T2-T1_059,1
TO_184_(161_LH),7,1,1,,SLD_DRN_S_21CY_TOYOTA_T2-T1_108,SLD_DRN_S_21CY_TOYOTA_T2-T1_108,1
TO_184_(161_LH),8,1,1,,SLD_S_21CY_TOYOTA_T2-T1_060,SLD_S_21CY_TOYOTA_T2-T1_060,1
TO_184_(161_LH),9,1,1,,SLD_S_21CY_TOYOTA_T2-T1_061,SLD_S_21CY_TOYOTA_T2-T1_061,1
TO_184_(161_LH),10,1,1,,SLD_S_21CY_TOYOTA_T2-T1_062,SLD_S_21CY_TOYOTA_T2-T1_062,1
TO_184_(161_LH),11,1,1,,na,MCB6518,0
TO_184_(161_LH),12,1,1,,na,MCB6519,0
TO_184_(161_LH),13,1,1,,na,MCB6520,0
TO_184_(161_LH),14,1,1,,SLD_DRN_S_SPVM-21CY_101,SLD_DRN_S_SPVM-21CY_101,1
TO_184_(161_LH),15,1,1,,SLD_S_SPVM-21CY_004,SLD_S_SPVM-21CY_004,1
TO_184_(161_LH),16,1,1,,SLD_S_SPVM-21CY_002,SLD_S_SPVM-21CY_002,1
TO_184_(161_LH),17,1,1,,SLD_S_SPVM-21CY_003,SLD_S_SPVM-21CY_003,1
TO_184_(161_LH),18,1,1,,SLD_S_SPVM-21CY_001,SLD_S_SPVM-21CY_001,1
TO_184_(161_LH),19,1,1,,CANFD_DS_BUS_HI,CANFD_DS_BUS_HI,1
TO_184_(161_LH),20,1,1,,EQ_METER_ILL-,EQ_METER_ILL-,1
TO_184_(161_LH),21,1,1,,CAN_B_BUS_HI,CAN_B_BUS_HI,1
TO_184_(161_LH),22,1,1,,CAN_B_BUS_LO,CAN_B_BUS_LO,1
TO_184_(161_LH),23,1,1,,EQ_BODY_ECU_LSBO,EQ_BODY_ECU_LSBO,1
TO_184_(161_LH),24,1,1,,EQ_F:ECU-B_NO.2_L,EQ_F:ECU-B_NO.2_L,1
TO_184_(161_LH),25,1,1,,EQ_F:ECU-IGR_NO.1_L,EQ_F:ECU-IGR_NO.1_L,1
TO_184_(161_LH),26,1,1,,CANFD_DS_BUS_HI,CANFD_DS_BUS_HI,1
TO_184_(161_LH),27,1,1,,EQ_FL:PBD_L,EQ_FL:PBD_L,1
TO_184_(161_LH),28,1,1,,na,na,2
TO_184_(161_LH),29,1,1,,na,MCB4689,0
TO_184_(161_LH),30,1,1,,EQ_PDB_DOM1,EQ_PDB_DOM1,1
TO_184_(161_LH),31,1,1,,GND_100V_OUTLET_CONSOLE-OTHER_E,GND_100V_OUTLET_CONSOLE-OTHER_E,1
TO_184_(161_LH),32,1,1,,GND_B/DR_OPNR_SW_E,GND_B/DR_OPNR_SW_E,1
TO_184_(161_LH),33,1,1,,GND_DEF_RR_E,GND_DEF_RR_E,1
TO_184_(161_LH),34,1,1,,S_AHB_G_ECU-STOP_LP_003,S_AHB_G_ECU-STOP_LP_003,1
TO_184_(161_LH),35,1,1,,CANFD_DS_BUS_LO,CANFD_DS_BUS_LO,1
TO_184_(161_LH),36,1,1,,S_BODY_ECU_DOOR_007,S_BODY_ECU_DOOR_007,1
TO_184_(161_LH),37,1,1,,S_BODY_ECU_DOOR_017,S_BODY_ECU_DOOR_017,1
TO_184_(161_LH),38,1,1,,S_BODY_ECU_EX_LP_011,S_BODY_ECU_EX_LP_011,1
TO_184_(161_LH),39,1,1,,S_PBD_001,S_PBD_001,1
TO_184_(161_LH),40,1,1,,S_SEC_ALARM_002,S_SEC_ALARM_002,1
TO_184_(161_LH),41,1,1,,S_SMART_ENTRY-15CY_033,S_SMART_ENTRY-15CY_033,1
TO_184_(161_LH),42,1,1,,S_SMART_ENTRY-15CY_034,S_SMART_ENTRY-15CY_034,1
TO_184_(161_LH),43,1,1,,EQ_F:PANEL_L,EQ_F:PANEL_L,1
TO_184_(161_LH),44,1,1,,CANFD_DS_BUS_LO,CANFD_DS_BUS_LO,1
TO_184_(161_LH),69,1,1,,EMB_S_PVM_APP-21CY_001,EMB_S_PVM_APP-21CY_001,1
TO_184_(161_LH),70,1,1,,EMB_DRN_S_PVM_APP-21CY_101,EMB_DRN_S_PVM_APP-21CY_101,1
TO_184_(185)_1,1,1,1,,na,EMB_S_PVM_APP-21CY_002,0
TO_184_(185)_1,2,1,1,,EMB_S_PVM_APP-21CY_003,EMB_S_PVM_APP-21CY_003,1
TO_184_(185)_1,3,1,1,,EMB_S_PVM_APP-21CY_004,EMB_S_PVM_APP-21CY_004,1
TO_184_(185)_1,4,1,1,,na,MCB6517,0
TO_184_(185)_1,5,1,1,,na,MCB6516,0
TO_184_(185)_1,6,1,1,,SLD_S_21CY_TOYOTA_T2-T1_059,SLD_S_21CY_TOYOTA_T2-T1_059,1
TO_184_(185)_1,7,1,1,,SLD_DRN_S_21CY_TOYOTA_T2-T1_108,SLD_DRN_S_21CY_TOYOTA_T2-T1_108,1
TO_184_(185)_1,8,1,1,,SLD_S_21CY_TOYOTA_T2-T1_060,SLD_S_21CY_TOYOTA_T2-T1_060,1
TO_184_(185)_1,9,1,1,,na,SLD_S_21CY_TOYOTA_T2-T1_061,0
TO_184_(185)_1,10,1,1,,SLD_S_21CY_TOYOTA_T2-T1_062,SLD_S_21CY_TOYOTA_T2-T1_062,1
TO_184_(185)_1,11,1,1,,na,MCB6518,0
TO_184_(185)_1,12,1,1,,na,MCB6519,0
TO_184_(185)_1,13,1,1,,na,MCB6520,0
TO_184_(185)_1,14,1,1,,SLD_DRN_S_SPVM-21CY_101,SLD_DRN_S_SPVM-21CY_101,1
TO_184_(185)_1,15,1,1,,SLD_S_SPVM-21CY_004,SLD_S_SPVM-21CY_004,1
TO_184_(185)_1,16,1,1,,SLD_S_SPVM-21CY_002,SLD_S_SPVM-21CY_002,1
TO_184_(185)_1,17,1,1,,na,SLD_S_SPVM-21CY_003,0
TO_184_(185)_1,18,1,1,,SLD_S_SPVM-21CY_001,SLD_S_SPVM-21CY_001,1
TO_184_(185)_1,19,1,1,,CANFD_DS_BUS_HI,CANFD_DS_BUS_HI,1
TO_184_(185)_1,20,1,1,,EQ_METER_ILL-,EQ_METER_ILL-,1
TO_184_(185)_1,21,1,1,,CAN_B_BUS_HI,CAN_B_BUS_HI,1
TO_184_(185)_1,22,1,1,,CAN_B_BUS_LO,CAN_B_BUS_LO,1
TO_184_(185)_1,23,1,1,,EQ_BODY_ECU_LSBO,EQ_BODY_ECU_LSBO,1
TO_184_(185)_1,24,1,1,,EQ_F:ECU-B_NO.2_L,EQ_F:ECU-B_NO.2_L,1
TO_184_(185)_1,25,1,1,,EQ_F:ECU-IGR_NO.1_L,EQ_F:ECU-IGR_NO.1_L,1
TO_184_(185)_1,26,1,1,,na,CANFD_DS_BUS_HI,0
TO_184_(185)_1,27,1,1,,EQ_FL:PBD_L,EQ_FL:PBD_L,1
TO_184_(185)_1,28,1,1,,na,MCB4682,0
TO_184_(185)_1,29,1,1,,na,CANFD_DS_BUS_LO,0
TO_184_(185)_1,30,1,1,,na,EQ_PDB_DOM1,0
TO_184_(185)_1,31,1,1,,na,GND_100V_OUTLET_CONSOLE-OTHER_E,0
TO_184_(185)_1,32,1,1,,na,GND_B/DR_OPNR_SW_E,0
TO_184_(185)_1,33,1,1,,na,GND_DEF_RR_E,0
TO_184_(185)_1,34,1,1,,na,S_AHB_G_ECU-STOP_LP_003,0
TO_184_(185)_1,35,1,1,,na,na,2
TO_184_(185)_1,36,1,1,,S_BODY_ECU_DOOR_007,S_BODY_ECU_DOOR_007,1
TO_184_(185)_1,37,1,1,,na,S_BODY_ECU_DOOR_017,0
TO_184_(185)_1,38,1,1,,na,S_BODY_ECU_EX_LP_011,0
TO_184_(185)_1,39,1,1,,na,S_PBD_001,0
TO_184_(185)_1,40,1,1,,na,S_SEC_ALARM_002,0
TO_184_(185)_1,41,1,1,,na,S_SMART_ENTRY-15CY_033,0
TO_184_(185)_1,42,1,1,,na,S_SMART_ENTRY-15CY_034,0
TO_184_(185)_1,43,1,1,,na,EQ_F:PANEL_L,0
TO_184_(185)_1,44,1,1,,na,CANFD_DS_BUS_LO,0
TO_184_(185)_1,59,1,1,,na,EMB_S_PVM_APP-21CY_001,0
TO_184_(185)_1,60,1,1,,na,EMB_DRN_S_PVM_APP-21CY_101,0
TO_185_(184)_1,1,1,1,,na,EMB_S_PVM_APP-21CY_002,0
TO_185_(184)_1,2,1,1,,EMB_S_PVM_APP-21CY_003,EMB_S_PVM_APP-21CY_003,1
TO_185_(184)_1,3,1,1,,EMB_S_PVM_APP-21CY_004,EMB_S_PVM_APP-21CY_004,1
TO_185_(184)_1,4,1,1,,na,MCB6517,0
TO_185_(184)_1,5,1,1,,na,MCB6516,0
TO_185_(184)_1,6,1,1,,SLD_S_21CY_TOYOTA_T2-T1_059,SLD_S_21CY_TOYOTA_T2-T1_059,1
TO_185_(184)_1,7,1,1,,SLD_DRN_S_21CY_TOYOTA_T2-T1_108,SLD_DRN_S_21CY_TOYOTA_T2-T1_108,1
TO_185_(184)_1,8,1,1,,SLD_S_21CY_TOYOTA_T2-T1_060,SLD_S_21CY_TOYOTA_T2-T1_060,1
TO_185_(184)_1,9,1,1,,na,SLD_S_21CY_TOYOTA_T2-T1_061,0
TO_185_(184)_1,10,1,1,,SLD_S_21CY_TOYOTA_T2-T1_062,SLD_S_21CY_TOYOTA_T2-T1_062,1
TO_185_(184)_1,11,1,1,,na,MCB6518,0
TO_185_(184)_1,12,1,1,,na,MCB6519,0
TO_185_(184)_1,13,1,1,,na,MCB6520,0
TO_185_(184)_1,14,1,1,,SLD_DRN_S_SPVM-21CY_101,SLD_DRN_S_SPVM-21CY_101,1
TO_185_(184)_1,15,1,1,,SLD_S_SPVM-21CY_004,SLD_S_SPVM-21CY_004,1
TO_185_(184)_1,16,1,1,,SLD_S_SPVM-21CY_002,SLD_S_SPVM-21CY_002,1
TO_185_(184)_1,17,1,1,,na,SLD_S_SPVM-21CY_003,0
TO_185_(184)_1,18,1,1,,SLD_S_SPVM-21CY_001,SLD_S_SPVM-21CY_001,1
TO_185_(184)_1,19,1,1,,CANFD_DS_BUS_HI,CANFD_DS_BUS_HI,1
TO_185_(184)_1,20,1,1,,EQ_METER_ILL-,EQ_METER_ILL-,1
TO_185_(184)_1,21,1,1,,CAN_B_BUS_HI,CAN_B_BUS_HI,1
TO_185_(184)_1,22,1,1,,CAN_B_BUS_LO,CAN_B_BUS_LO,1
TO_185_(184)_1,23,1,1,,EQ_BODY_ECU_LSBO,EQ_BODY_ECU_LSBO,1
TO_185_(184)_1,24,1,1,,EQ_F:ECU-B_NO.2_L,EQ_F:ECU-B_NO.2_L,1
TO_185_(184)_1,25,1,1,,EQ_F:ECU-IGR_NO.1_L,EQ_F:ECU-IGR_NO.1_L,1
TO_185_(184)_1,26,1,1,,na,CANFD_DS_BUS_HI,0
TO_185_(184)_1,27,1,1,,EQ_FL:PBD_L,EQ_FL:PBD_L,1
TO_185_(184)_1,28,1,1,,na,MCB4682,0
TO_185_(184)_1,29,1,1,,na,CANFD_DS_BUS_LO,0
TO_185_(184)_1,30,1,1,,na,EQ_PDB_DOM1,0
TO_185_(184)_1,31,1,1,,na,GND_100V_OUTLET_CONSOLE-OTHER_E,0
TO_185_(184)_1,32,1,1,,na,GND_B/DR_OPNR_SW_E,0
TO_185_(184)_1,33,1,1,,na,GND_DEF_RR_E,0
TO_185_(184)_1,34,1,1,,na,S_AHB_G_ECU-STOP_LP_003,0
TO_185_(184)_1,35,1,1,,na,na,2
TO_185_(184)_1,36,1,1,,S_BODY_ECU_DOOR_007,S_BODY_ECU_DOOR_007,1
TO_185_(184)_1,37,1,1,,na,S_BODY_ECU_DOOR_017,0
TO_185_(184)_1,38,1,1,,na,S_BODY_ECU_EX_LP_011,0
TO_185_(184)_1,39,1,1,,na,S_PBD_001,0
TO_185_(184)_1,40,1,1,,na,S_SEC_ALARM_002,0
TO_185_(184)_1,41,1,1,,na,S_SMART_ENTRY-15CY_033,0
TO_185_(184)_1,42,1,1,,na,S_SMART_ENTRY-15CY_034,0
TO_185_(184)_1,43,1,1,,na,EQ_F:PANEL_L,0
TO_185_(184)_1,44,1,1,,na,CANFD_DS_BUS_LO,0
TO_185_(184)_1,45,1,1,,na,EMB_S_PVM_APP-21CY_001,0
TO_185_(184)_1,46,1,1,,na,EMB_DRN_S_PVM_APP-21CY_101,0
TO_219_(121_TNGA),1,1,1,KANGO-12326,SLD_S_EFI_ECU-TNGA2.0_040,SLD_S_EFI_ECU-TNGA2.0_040,1
TO_219_(121_TNGA),2,1,1,KANGO-12326,GND_SLD_DRN_S_EFI_ECU-TNGA2.0_203,GND_SLD_DRN_S_EFI_ECU-TNGA2.0_203,1
TO_219_(121_TNGA),3,1,1,KANGO-12326,SLD_S_EFI_ECU-TNGA2.0_041,SLD_S_EFI_ECU-TNGA2.0_041,1
TO_219_(121_TNGA),4,1,1,KANGO-12326,TW_S_EFI_ECU-TNGA2.0_082,TW_S_EFI_ECU-TNGA2.0_082,1
TO_219_(121_TNGA),5,1,1,KANGO-12326,TW_S_EFI_ECU-TNGA2.0_083,TW_S_EFI_ECU-TNGA2.0_083,1
TO_219_(121_TNGA),6,1,1,KANGO-12326,S_EFI_ECU-TNGA2.0_081,S_EFI_ECU-TNGA2.0_081,1
TO_219_(121_TNGA),7,1,1,KANGO-12326,S_EFI_ECU-TNGA2.0_106,S_EFI_ECU-TNGA2.0_106,1
TO_219_(121_TNGA),8,1,1,KANGO-12326,S_EFI_ECU-TNGA2.0_107,S_EFI_ECU-TNGA2.0_107,1
TO_219_(121_TNGA),9,1,1,KANGO-12326,S_EFI_ECU-TNGA2.0_108,S_EFI_ECU-TNGA2.0_108,1
TO_219_(121_TNGA),10,1,1,KANGO-12326,na,na,2
TO_219_(121_TNGA),11,1,1,KANGO-12326,na,na,2
TO_219_(121_TNGA),12,1,1,KANGO-12326,na,na,2
TO_219_(121_TNGA),13,1,1,KANGO-12326,na,na,2
